level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.770606820876627,21.08,13.201420874024208,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.71189904468862,27.72,12.469109494297431,25,0.040000000000000036,0.040000000000000036,0.058707776188007044,0.0761838263009692
F_clut,F_clut,0.96,0.7459095171730891,28.48,12.715540576387308,25,0.040000000000000036,0.040000000000000036,0.024697303703537954,0.032049163119842086
F_obj,F_obj,0.96,0.707099475149337,27.84,12.493140115373818,25,0.040000000000000036,0.040000000000000036,0.06350734572729,0.08241212510297444
F_tgt,F_tgt,0.96,0.7325486009325588,28.0,12.691554384756843,25,0.040000000000000036,0.040000000000000036,0.03805821994406822,0.049387338540260964
F_mat,F_mat,0.28,0.21563178385734838,148.32,3.680419528925705,25,0.72,0.72,0.5549750370192786,0.7201792431423719
F_light,F_light,1.0,0.7780504089673529,20.72,13.210159616064534,25,0.0,0.0,-0.007443588090725872,-0.009659385161239806
F_sky,F_sky,1.0,0.7652381006639262,21.2,13.197350519015629,25,0.0,0.0,0.00536872021270085,0.006966873465502811
L1,B_L1 (materials + lighting),0.32,0.2406621881846746,140.64,4.060848987906682,25,0.6799999999999999,0.6799999999999999,0.5299446326919524,0.6876978224629492
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.28,0.19149239639357613,148.44,3.48188848277221,25,0.72,0.72,0.5791144244830508,0.7515044102831347
L2,B_L2 (+ object appearance),0.24,0.20258513272143577,156.24,3.157882876812839,25,0.76,0.76,0.5680216881551913,0.7371096034538354
L3,B_L3 (+ distractors),0.32,0.254951470916021,142.4,4.2166126242092705,25,0.6799999999999999,0.6799999999999999,0.515655349960606,0.6691549256909077
