level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.7470855723326385,25.52,10.443451124015656,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.7245404546903962,34.04,9.801749094349827,25,0.040000000000000036,0.04347826086956525,0.02254511764224232,0.030177423413290258
F_clut,F_clut,0.92,0.7470855723326385,25.52,10.44731584129164,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.8,0.6354700160876543,49.4,8.969576820591922,25,0.12,0.13043478260869565,0.1116155562449842,0.14940130070573437
F_tgt,F_tgt,0.92,0.7525242123664566,25.36,10.415642816745553,25,0.0,0.0,-0.0054386400338181096,-0.007279808679529104
F_mat,F_mat,0.88,0.7193356697832272,34.44,9.933618344090668,25,0.040000000000000036,0.04347826086956525,0.027749902549411343,0.03714420887926845
F_light,F_light,0.96,0.7752593828140134,18.4,10.977942526654566,25,-0.039999999999999925,-0.04347826086956513,-0.028173810481374906,-0.03771162437712097
F_sky,F_sky,0.92,0.7289074854367628,25.84,10.494313127239872,25,0.0,0.0,0.018178086895875745,0.02433200100373774
L1,B_L1 (materials + lighting),0.76,0.6383540820029537,56.36,8.26026975930293,25,0.16000000000000003,0.1739130434782609,0.10873149032968477,0.14554087825600823
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.72,0.6001733862174425,65.24,8.058811089538999,25,0.20000000000000007,0.21739130434782614,0.14691218611519596,0.19664706635478107
L2,B_L2 (+ object appearance),0.8,0.6543986041954689,50.12,8.801607206594795,25,0.12,0.13043478260869565,0.09268696813716959,0.12406472774968927
L3,B_L3 (+ distractors),0.8,0.6543986041954689,50.12,8.797232843071475,25,0.12,0.13043478260869565,0.09268696813716959,0.12406472774968927
