level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.0,0.0,200.0,0.4788279909012358,25,0.0,,0.0,
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.2841271868891564,25,0.0,,0.0,
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.04,0.04,192.16,-1.9366834359814495,25,-0.04,,-0.04,
L2,B_L2 (+ object appearance),0.08,0.08,189.2,-1.0191751285202104,25,-0.08,,-0.08,
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.017209741525475,25,0.0,,0.0,
