level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6860527991973124,34.52,10.002103431292769,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.6787630327388325,34.24,9.955347505645143,25,0.0,0.0,0.007289766458479896,0.010625663894978614
F_clut,F_clut,0.88,0.6860527979364194,34.52,9.997397807428552,25,0.0,0.0,1.2608930566315735e-09,1.8378950688734584e-09
F_obj,F_obj,0.88,0.6799068113705737,34.52,9.98355019572876,25,0.0,0.0,0.006145987826738697,0.008958476423286305
F_tgt,F_tgt,0.92,0.7282683031505747,27.32,10.644589906125976,25,-0.040000000000000036,-0.0454545454545455,-0.042215503953262234,-0.06153389943551681
F_mat,F_mat,0.92,0.7554700193589361,27.08,10.443182134899313,25,-0.040000000000000036,-0.0454545454545455,-0.06941722016162366,-0.10118349526864753
F_light,F_light,0.84,0.6581069295806092,42.72,9.527919886710203,25,0.040000000000000036,0.0454545454545455,0.0279458696167032,0.04073428408046743
F_sky,F_sky,0.88,0.6629396059923752,34.48,9.9949715418252,25,0.0,0.0,0.02311319320493721,0.03369010844643421
L1,B_L1 (materials + lighting),0.92,0.7469751368963149,26.8,10.398939449599427,25,-0.040000000000000036,-0.0454545454545455,-0.06092233769900246,-0.08880123770398154
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.92,0.7134261500614282,27.76,10.480178477152863,25,-0.040000000000000036,-0.0454545454545455,-0.027373350864115742,-0.03989977286900191
L2,B_L2 (+ object appearance),0.76,0.6068398078571233,58.36,8.333891684701683,25,0.12,0.13636363636363635,0.07921299134018911,0.11546194612552996
L3,B_L3 (+ distractors),0.76,0.6068398078571233,58.36,8.333891684701683,25,0.12,0.13636363636363635,0.07921299134018911,0.11546194612552996
