level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.6812519071483938,14.44,10.396553423031069,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.6412519071483938,22.36,9.922070234040824,25,0.039999999999999925,0.04166666666666659,0.040000000000000036,0.058715431957369967
F_clut,F_clut,0.92,0.6698233310782746,22.04,9.912758529726426,25,0.039999999999999925,0.04166666666666659,0.011428576070119156,0.016775844515367684
F_obj,F_obj,0.96,0.6812519071483938,14.36,10.399989811243918,25,0.0,0.0,0.0,0.0
F_tgt,F_tgt,0.92,0.6412519090464249,22.32,9.923848710447588,25,0.039999999999999925,0.04166666666666659,0.03999999810196886,0.05871542917127695
F_mat,F_mat,0.76,0.506122154231992,53.32,7.840787979533645,25,0.19999999999999996,0.2083333333333333,0.17512975291640176,0.2570704772768498
F_light,F_light,0.96,0.6812519071483938,14.48,10.398712663232702,25,0.0,0.0,0.0,0.0
F_sky,F_sky,0.96,0.6812519109382791,14.4,10.383797931321073,25,0.0,0.0,-3.789885294480655e-09,-5.563118803357893e-09
L1,B_L1 (materials + lighting),0.76,0.5059506613233657,53.76,7.875030517423328,25,0.19999999999999996,0.2083333333333333,0.17530124582502804,0.25732220928204025
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.76,0.5346935891020422,53.64,7.892237103070353,25,0.19999999999999996,0.2083333333333333,0.14655831804635155,0.21513087377592832
L2,B_L2 (+ object appearance),0.72,0.466908674998309,61.64,7.395846223584855,25,0.24,0.25,0.21434323215008477,0.3146313865707761
L3,B_L3 (+ distractors),0.76,0.5092705268883964,53.76,7.923650754117026,25,0.19999999999999996,0.2083333333333333,0.17198138025999743,0.25244902576476097
