level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7155130454414845,10.32,10.826936626011305,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.7136807124599881,8.36,10.878468939016587,25,0.0,0.0,0.0018323329814964318,0.002560865931334416
F_clut,F_clut,1.0,0.7119734447251562,11.56,10.808101441475134,25,0.0,0.0,0.003539600716328306,0.004946940854368781
F_obj,F_obj,1.0,0.7130138795735464,7.6,10.864296629044407,25,0.0,0.0,0.00249916586793808,0.0034928306113497197
F_tgt,F_tgt,1.0,0.7110268271040985,8.6,10.847058393716047,25,0.0,0.0,0.00448621833738605,0.006269932275823108
F_mat,F_mat,0.56,0.43919830567935897,117.56,4.446618118331372,25,0.43999999999999995,0.43999999999999995,0.27631473976212556,0.38617708163746245
F_light,F_light,1.0,0.7112520544206418,11.24,10.832961390533406,25,0.0,0.0,0.004260991020842764,0.0059551549031697315
F_sky,F_sky,1.0,0.7129733538859164,8.92,10.843728647446078,25,0.0,0.0,0.002539691555568102,0.003549469253912857
L1,B_L1 (materials + lighting),0.56,0.43179214313299313,101.52,4.777740650271702,25,0.43999999999999995,0.43999999999999995,0.2837209023084914,0.3965279237269957
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.68,0.46669201778687525,94.2,6.291535850103026,25,0.31999999999999995,0.31999999999999995,0.24882102765460928,0.3477519092626497
L2,B_L2 (+ object appearance),0.6,0.41631784488173884,109.52,5.267912554476384,25,0.4,0.4,0.2991952005597457,0.4181547806373493
L3,B_L3 (+ distractors),0.92,0.6469549324947356,65.88,9.319778417437828,25,0.07999999999999996,0.07999999999999996,0.06855811294674896,0.09581671974191242
