level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6583947673180001,29.64,9.410186332702667,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.28,0.23832491847036055,145.2,1.7894833013318237,25,0.6,0.6818181818181818,0.42006984884763954,0.6380212445472683
F_clut,F_clut,0.88,0.6583947673180001,29.64,9.410186332702667,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.6583947673180001,29.68,9.409786332702666,25,0.0,0.0,0.0,0.0
F_tgt,F_tgt,0.48,0.394761904531443,106.48,4.385395683472247,25,0.4,0.4545454545454546,0.26363286278655707,0.40041761549909805
F_mat,F_mat,0.76,0.6307619042816249,53.72,7.507610399936036,25,0.12,0.13636363636363635,0.027632863036375133,0.0419700526310967
F_light,F_light,0.92,0.6983947673180001,21.84,9.89728695926871,25,-0.040000000000000036,-0.0454545454545455,-0.040000000000000036,-0.06075382427922656
F_sky,F_sky,0.84,0.618394767318,37.2,8.86274854296087,25,0.040000000000000036,0.0454545454545455,0.040000000000000036,0.06075382427922656
L1,B_L1 (materials + lighting),0.36,0.36,129.96,2.508460504109568,25,0.52,0.5909090909090909,0.2983947673180001,0.45321558148696145
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.36,0.36,129.56,2.5124605041095682,25,0.52,0.5909090909090909,0.2983947673180001,0.45321558148696145
L2,B_L2 (+ object appearance),0.2,0.2,160.32,0.39679999999999893,25,0.6799999999999999,0.7727272727272727,0.45839476731800005,0.6962308786038675
L3,B_L3 (+ distractors),0.2,0.2,160.72,0.3927999999999989,25,0.6799999999999999,0.7727272727272727,0.45839476731800005,0.6962308786038675
