level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.776761900820429,8.44,10.719848807695655,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.84,0.6184285666109759,38.64,8.78373953960053,25,0.16000000000000003,0.16000000000000003,0.15833333420945306,0.2038376676845488
F_clut,F_clut,1.0,0.776761900820429,8.44,10.719848807695655,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.84,0.6184285666109759,38.64,8.78373953960053,25,0.16000000000000003,0.16000000000000003,0.15833333420945306,0.2038376676845488
F_mat,F_mat,0.04,0.04,192.04,-1.4537004636866968,25,0.96,0.96,0.7367619008204289,0.9485041684488498
F_light,F_light,0.68,0.4603333283807581,70.12,6.849309895642609,25,0.31999999999999995,0.31999999999999995,0.3164285724396709,0.407368811608105
F_sky,F_sky,0.8,0.578428566610976,46.76,8.297584651523385,25,0.19999999999999996,0.19999999999999996,0.19833333420945298,0.25533349923569887
L1,B_L1 (materials + lighting),0.04,0.04,192.04,-1.520400000000001,25,0.96,0.96,0.7367619008204289,0.9485041684488498
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.04,0.04,192.04,-1.520400000000001,25,0.96,0.96,0.7367619008204289,0.9485041684488498
L2,B_L2 (+ object appearance),0.04,0.04,192.04,-1.520400000000001,25,0.96,0.96,0.7367619008204289,0.9485041684488498
L3,B_L3 (+ distractors),0.04,0.04,192.04,-1.520400000000001,25,0.96,0.96,0.7367619008204289,0.9485041684488498
