level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.84,0.6477290834565546,49.36,10.278883289646537,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.6,0.46330817852375605,93.12,7.076334002443559,25,0.24,0.2857142857142857,0.1844209049327985,0.28471919764456316
F_clut,F_clut,0.84,0.6477290834565546,49.36,10.278883289646537,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.8,0.5876936345270259,56.04,9.608686372691869,25,0.039999999999999925,0.04761904761904753,0.06003544892952861,0.09268604801432449
F_tgt,F_tgt,0.72,0.5563005089249796,71.76,8.823422317424914,25,0.12,0.14285714285714285,0.09142857453157494,0.14115249240264718
F_mat,F_mat,0.0,0.0,200.0,-2.0000000000000013,25,0.84,1.0,0.6477290834565546,1.0
F_light,F_light,0.88,0.6626504939585753,41.68,10.816717151856373,25,-0.040000000000000036,-0.047619047619047665,-0.014921410502020782,-0.023036499183260176
F_sky,F_sky,0.68,0.4993137721780732,77.2,7.807211180270956,25,0.15999999999999992,0.19047619047619038,0.14841531127848134,0.22913176985426512
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.0000000000000013,25,0.84,1.0,0.6477290834565546,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.0000000000000013,25,0.84,1.0,0.6477290834565546,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.0040983041238225,25,0.84,1.0,0.6477290834565546,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.0040983041238225,25,0.84,1.0,0.6477290834565546,1.0
