level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.04,0.019999995488890122,192.24,2.2922068530796227,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.32,0.19011724623348225,141.68,5.387984892063083,25,-0.28,-7.000000000000001,-0.17011725074459214,-8.505864455774065
F_clut,F_clut,0.04,0.0057142849466285586,192.76,2.29367359456753,25,0.0,0.0,0.014285710542261564,0.7142856882241394
F_obj,F_obj,0.08,0.016000000355461466,186.28,2.6756803863721608,25,-0.04,-1.0,0.003999995133428656,0.19999980178248689
F_tgt,F_tgt,0.28,0.1895532543211939,148.72,4.970393275848756,25,-0.24000000000000002,-6.0,-0.1695532588323038,-8.477664853799073
F_mat,F_mat,0.56,0.26020709564916245,140.96,7.906079122896325,25,-0.52,-13.0,-0.24020710016027233,-12.010357717015783
F_light,F_light,0.0,0.0,200.0,1.8409651824980076,25,0.04,1.0,0.019999995488890122,1.0
F_sky,F_sky,0.04,0.006666667958381485,192.64,2.2833242119082247,25,0.0,0.0,0.013333327530508638,0.6666665268957296
L1,B_L1 (materials + lighting),0.84,0.3209371647771161,111.84,10.916188136359699,25,-0.7999999999999999,-19.999999999999996,-0.30093716928822595,-15.046861858313655
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.88,0.4256194848059876,83.56,11.63249732440353,25,-0.84,-21.0,-0.40561948931709746,-20.280979040341116
L2,B_L2 (+ object appearance),1.0,0.5874907409173068,36.96,13.1333123851469,25,-0.96,-24.0,-0.5674907454284167,-28.374543671455047
L3,B_L3 (+ distractors),0.88,0.4484148437025867,76.48,11.36662314950514,25,-0.84,-21.0,-0.4284148482136966,-21.42074724225205
