level,variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
A,A (train visuals),0,10000,1.0,0.6250000585617408,10,1.999999812602447,1.25,11.848605618328362
A,A (train visuals),1,10001,1.0,0.6428571941755379,15,3.4999997205998716,2.25,13.171644603003923
A,A (train visuals),2,10002,1.0,0.7716300696659418,39,8.000000726060474,6.173041117577629,15.785995955927836
A,A (train visuals),3,10003,1.0,0.6000001257683466,11,2.4999994759653323,1.5,12.224200144724593
A,A (train visuals),4,10004,1.0,1.0,5,1.000000338333317,0.0,10.347332665287235
A,A (train visuals),5,10005,1.0,1.0,15,0.0,0.0,9.85
A,A (train visuals),6,10006,1.0,1.0,13,1.0000000381579914,0.0,10.81680511364179
A,A (train visuals),7,10007,1.0,1.0,6,0.750000338333317,0.0,10.624205381914756
A,A (train visuals),8,10008,1.0,0.6428572183941327,19,3.4999995887431035,2.25,13.209746315645752
A,A (train visuals),9,10009,1.0,0.7323134220823383,97,7.000000678362792,5.126194451350545,13.824984229902714
A,A (train visuals),10,10010,1.0,0.5382080495950217,21,3.7499996633628707,2.0182800048005185,13.021543807402438
A,A (train visuals),11,10011,1.0,0.6988621150263109,37,5.749999298107255,4.0184566708750395,13.906084031417356
A,A (train visuals),12,10012,1.0,1.0,15,2.5000002923319804,0.0,10.964808688475882
A,A (train visuals),13,10013,1.0,1.0,39,2.250000179554222,0.0,10.601737082695024
A,A (train visuals),14,10014,1.0,1.0,11,1.0000001318567682,0.0,10.667348546291471
A,A (train visuals),15,10015,1.0,0.7107084437486287,33,5.9999996729023755,4.264250430020729,14.887910592176512
A,A (train visuals),16,10016,1.0,0.6533095296002449,25,4.9999994568863215,3.2665472931798827,14.22953966272977
A,A (train visuals),17,10017,1.0,0.772825983677152,44,7.50000130733203,5.7961958879188025,15.882408793261266
A,A (train visuals),18,10018,0.0,0.0,200,0.0,3.8949479866757675,-2.0000000000000013
A,A (train visuals),19,10019,1.0,0.5382078690530604,35,3.750000921301175,2.0182800048005185,12.741113574637637
A,A (train visuals),20,10020,1.0,0.7,15,2.5,1.75,12.34565967450849
A,A (train visuals),21,10021,1.0,1.0,18,2.499999682441867,0.0,10.562636984931865
A,A (train visuals),22,10022,1.0,0.7120360908963305,37,6.250000949919645,4.450226244479136,13.952795460126572
A,A (train visuals),23,10023,1.0,0.3999999639111161,6,1.2500001127777725,0.5,11.160027743059805
A,A (train visuals),24,10024,1.0,0.6428568942858223,21,3.500001353333269,2.25,13.175978087301331
F_objall,F_objall,0,10000,1.0,0.4999999980921018,72,2.500000009539491,1.25,11.733459795506588
F_objall,F_objall,1,10001,1.0,0.6428571253356167,16,3.5000000953949786,2.25,13.240184503402167
F_objall,F_objall,2,10002,1.0,0.7482472870250049,67,8.250001335950502,6.173041117577629,15.480129523098327
F_objall,F_objall,3,10003,1.0,0.6000000583052068,16,2.499999757061662,1.5,12.253215785766745
F_objall,F_objall,4,10004,1.0,1.0,9,1.000000338333317,0.0,10.30422555378342
F_objall,F_objall,5,10005,1.0,1.0,50,3.7499999730776876,0.0,9.841728166665744
F_objall,F_objall,6,10006,1.0,1.0,20,1.000000141396259,0.0,10.774113720157779
F_objall,F_objall,7,10007,1.0,1.0,36,1.2500003478728077,0.0,10.782185061544885
F_objall,F_objall,8,10008,1.0,0.6428571769655562,16,3.4999998142986484,2.25,13.196801963403693
F_objall,F_objall,9,10009,0.0,0.0,200,0.75,5.126194451350545,-1.2501261216898718
F_objall,F_objall,10,10010,1.0,0.5045700342516535,45,3.9999997379826655,2.0182800048005185,12.710704461406964
F_objall,F_objall,11,10011,1.0,0.669742731129615,100,6.000000424188776,4.0184566708750395,13.2619708304599
F_objall,F_objall,12,10012,1.0,1.0,39,2.500000705285107,0.0,10.534863450371686
F_objall,F_objall,13,10013,1.0,1.0,31,1.7499999849848933,0.0,10.52329010250733
F_objall,F_objall,14,10014,1.0,1.0,16,1.0,0.0,10.76888743132033
F_objall,F_objall,15,10015,1.0,0.6822801055522457,51,6.2499996633628845,4.264250430020729,14.694407292624533
F_objall,F_objall,16,10016,1.0,0.6221995376772606,41,5.2499995505851125,3.2665472931798827,13.970714533033888
F_objall,F_objall,17,10017,1.0,0.7478961862601428,47,7.75000059420372,5.7961958879188025,15.894477373324433
F_objall,F_objall,18,10018,0.0,0.0,200,0.25,3.8949479866757675,-2.046550421436835
F_objall,F_objall,19,10019,0.0,0.0,200,0.5,2.0182800048005185,-1.5508733307359344
F_objall,F_objall,20,10020,1.0,0.7,15,2.5,1.75,12.34617834559743
F_objall,F_objall,21,10021,1.0,1.0,20,1.7499996538233662,0.0,10.571017477849223
F_objall,F_objall,22,10022,1.0,0.684650145773387,122,6.500000433728267,4.450226244479136,13.089262513063625
F_objall,F_objall,23,10023,1.0,0.333333182963038,8,1.5000006766666343,0.5,11.085836200274457
F_objall,F_objall,24,10024,1.0,0.5999998180293008,31,3.750001137317215,2.25,13.33242414802369
F_clut,F_clut,0,10000,1.0,0.625,8,2.0,1.25,11.889206501980878
F_clut,F_clut,1,10001,1.0,0.6428571769655562,17,3.4999998142986484,2.25,13.189702369256779
F_clut,F_clut,2,10002,1.0,0.7716300397927848,43,8.00000103577532,6.173041117577629,15.773091058251417
F_clut,F_clut,3,10003,1.0,0.6000001032806316,12,2.499999569664109,1.5,12.251901280201855
F_clut,F_clut,4,10004,1.0,1.0,5,1.000000338333317,0.0,10.347332665287235
F_clut,F_clut,5,10005,0.0,0.0,200,0.749999812602447,0.0,-2.208461916834335
F_clut,F_clut,6,10006,1.0,1.0,10,0.9999998316814285,0.0,10.759402755077552
F_clut,F_clut,7,10007,1.0,1.0,5,0.750000338333317,0.0,10.634205381914756
F_clut,F_clut,8,10008,1.0,0.6428572563184078,16,3.499999382266555,2.25,13.239746082216321
F_clut,F_clut,9,10009,1.0,0.7594360911587019,55,6.750001100855381,5.126194451350545,14.123082477432952
F_clut,F_clut,10,10010,1.0,0.538208034778041,23,3.749999766601152,2.0182800048005185,13.029436160155278
F_clut,F_clut,11,10011,1.0,0.6429529888974691,36,6.250000762522092,4.0184566708750395,13.916084902499561
F_clut,F_clut,12,10012,1.0,1.0,18,2.750000405109753,0.0,10.93090764238104
F_clut,F_clut,13,10013,1.0,1.0,19,1.000000141396259,0.0,10.656231919838897
F_clut,F_clut,14,10014,1.0,1.0,9,1.0,0.0,10.837197224485765
F_clut,F_clut,15,10015,1.0,0.7107084303899425,37,5.9999997856801475,4.264250430020729,14.961429383213845
F_clut,F_clut,16,10016,1.0,0.6533095296002449,28,4.9999994568863215,3.2665472931798827,14.227431898790684
F_clut,F_clut,17,10017,1.0,0.7728259624010974,42,7.500001513808579,5.7961958879188025,15.902408960697597
F_clut,F_clut,18,10018,1.0,0.6773821952946398,50,5.750000536966562,3.8949479866757675,13.632804811379895
F_clut,F_clut,19,10019,1.0,0.5382078542360916,28,3.7500010245394426,2.0182800048005185,12.917011710054346
F_clut,F_clut,20,10020,1.0,0.7000000262356585,17,2.4999999063012233,1.75,12.29888048279258
F_clut,F_clut,21,10021,1.0,1.0,11,1.000000338333317,0.0,10.609328320488263
F_clut,F_clut,22,10022,1.0,0.6846501348992166,45,6.500000536966561,4.450226244479136,13.872795867826396
F_clut,F_clut,23,10023,1.0,0.3999999639111161,6,1.2500001127777725,0.5,11.160027743059805
F_clut,F_clut,24,10024,1.0,0.6428568942858223,21,3.500001353333269,2.25,13.175978087301331
F_obj,F_obj,0,10000,1.0,0.625,8,2.0,1.25,11.889206501980878
F_obj,F_obj,1,10001,1.0,0.6428571941755379,16,3.4999997205998716,2.25,13.161644603003925
F_obj,F_obj,2,10002,1.0,0.7482474104791363,59,8.249999974774058,6.173041117577629,15.619392766435357
F_obj,F_obj,3,10003,1.0,0.6000001257683466,11,2.4999994759653323,1.5,12.224200144724593
F_obj,F_obj,4,10004,1.0,1.0,53,0.7500001318567682,0.0,9.916118119972857
F_obj,F_obj,5,10005,1.0,1.0,8,0.0,0.0,9.92
F_obj,F_obj,6,10006,1.0,1.0,11,0.9999998316814285,0.0,10.749402755077552
F_obj,F_obj,7,10007,1.0,1.0,5,0.750000338333317,0.0,10.634205381914756
F_obj,F_obj,8,10008,1.0,0.6428572977469946,18,3.4999991567110103,2.25,13.208547640036787
F_obj,F_obj,9,10009,1.0,0.6834926522624052,62,7.4999993553442135,5.126194451350545,14.089405800212333
F_obj,F_obj,10,10010,1.0,0.5382080482258914,20,3.7499996729023755,2.0182800048005185,12.906045996831779
F_obj,F_obj,11,10011,1.0,0.6988619644538336,52,5.750000536966548,4.0184566708750395,13.73355125140997
F_obj,F_obj,12,10012,1.0,1.0,33,2.5000005925073343,0.0,10.718127525672632
F_obj,F_obj,13,10013,1.0,1.0,19,1.249999812602447,0.0,10.636693926942712
F_obj,F_obj,14,10014,1.0,1.0,13,0.9999999063012235,0.0,10.822607378129367
F_obj,F_obj,15,10015,1.0,0.7107084548473815,37,5.999999579203599,4.264250430020729,14.96142921599494
F_obj,F_obj,16,10016,1.0,0.6533095296002449,33,4.9999994568863215,3.2665472931798827,14.149539662729772
F_obj,F_obj,17,10017,1.0,0.7728259507800879,37,7.500001626586351,5.7961958879188025,15.807559339654295
F_obj,F_obj,18,10018,0.0,0.0,200,5.500000714824624,3.8949479866757675,1.8540924583298943
F_obj,F_obj,19,10019,1.0,0.5382078704221898,23,3.7500009117616706,2.0182800048005185,12.876046679039565
F_obj,F_obj,20,10020,1.0,0.7,16,2.5,1.75,12.33565967450849
F_obj,F_obj,21,10021,1.0,1.0,11,0.75,0.0,10.62189106827703
F_obj,F_obj,22,10022,0.0,0.0,200,0.7500000190789816,4.450226244479136,-1.7403492529303555
F_obj,F_obj,23,10023,1.0,0.4,7,1.25,0.5,11.176806696366413
F_obj,F_obj,24,10024,1.0,0.6428568528572874,20,3.500001578888814,2.25,13.121646741521296
F_tgt,F_tgt,0,10000,1.0,0.625,8,2.0,1.25,11.89050153902509
F_tgt,F_tgt,1,10001,1.0,0.6428571597555754,20,3.499999907997425,2.25,13.183893442988051
F_tgt,F_tgt,2,10002,1.0,0.7482473312462137,62,8.250000848377722,6.173041117577629,15.859635075021522
F_tgt,F_tgt,3,10003,1.0,0.6000001257683466,11,2.4999994759653323,1.5,12.221009155209167
F_tgt,F_tgt,4,10004,1.0,1.0,10,1.250000347872808,0.0,10.272528382197086
F_tgt,F_tgt,5,10005,1.0,1.0,11,0.0,0.0,9.89
F_tgt,F_tgt,6,10006,1.0,1.0,20,1.7499996347443847,0.0,10.644572838442514
F_tgt,F_tgt,7,10007,1.0,1.0,12,0.7500002255555447,0.0,10.590568023729867
F_tgt,F_tgt,8,10008,1.0,0.6428571941755379,15,3.4999997205998716,2.25,13.167962869377174
F_tgt,F_tgt,9,10009,1.0,0.6407743543691217,98,7.999999401345535,5.126194451350545,13.851369591302287
F_tgt,F_tgt,10,10010,1.0,0.5045700554837826,32,3.999999569664094,2.0182800048005185,13.116180947155453
F_tgt,F_tgt,11,10011,1.0,0.6182240601444147,54,6.500000452807263,4.0184566708750395,14.026570304117532
F_tgt,F_tgt,12,10012,1.0,1.0,14,1.5000002541740174,0.0,10.83669831342915
F_tgt,F_tgt,13,10013,1.0,1.0,17,1.250000225555545,0.0,10.654381324376438
F_tgt,F_tgt,14,10014,1.0,1.0,11,1.0,0.0,10.81888743132033
F_tgt,F_tgt,15,10015,0.0,0.0,200,3.750000131856768,4.264250430020729,1.2589768877324243
F_tgt,F_tgt,16,10016,1.0,0.6533095173573812,36,4.9999995505851125,3.2665472931798827,14.020714533033889
F_tgt,F_tgt,17,10017,1.0,0.7728260804023837,45,7.500000368648176,5.7961958879188025,15.80702761798899
F_tgt,F_tgt,18,10018,0.0,0.0,200,0.0,3.8949479866757675,-2.0000000000000013
F_tgt,F_tgt,19,10019,0.0,0.0,200,0.5,2.0182800048005185,-1.5508733307359344
F_tgt,F_tgt,20,10020,1.0,0.7,15,2.5,1.75,12.34617834559743
F_tgt,F_tgt,21,10021,1.0,1.0,69,2.250000047697454,0.0,10.455365380045317
F_tgt,F_tgt,22,10022,1.0,0.6592927153608996,55,6.750000630665339,4.450226244479136,13.798428798062758
F_tgt,F_tgt,23,10023,1.0,0.333333182963038,6,1.5000006766666343,0.5,11.105836200274457
F_tgt,F_tgt,24,10024,1.0,0.6428568735715542,21,3.5000014661110415,2.25,13.146803870743387
F_mat,F_mat,0,10000,0.0,0.0,200,3.2500006020468253,1.25,-0.9782129231134684
F_mat,F_mat,1,10001,0.0,0.0,200,2.499999550585113,2.25,-1.8451425799042613
F_mat,F_mat,2,10002,0.0,0.0,200,2.4999990695579677,6.173041117577629,-1.7251403542951667
F_mat,F_mat,3,10003,0.0,0.0,200,4.750001648032943,1.5,0.30147500369139346
F_mat,F_mat,4,10004,0.0,0.0,200,2.250000225555545,0.0,-2.7160330881889294
F_mat,F_mat,5,10005,0.0,0.0,200,4.749999720599816,0.0,-2.515228054929538
F_mat,F_mat,6,10006,0.0,0.0,200,0.24999990630122346,0.0,-2.111490322424112
F_mat,F_mat,7,10007,0.0,0.0,200,2.000000470190071,0.0,-1.5180977583180706
F_mat,F_mat,8,10008,0.0,0.0,200,1.0000002255555447,2.25,-1.261675672304736
F_mat,F_mat,9,10009,0.0,0.0,200,1.7500002350950354,5.126194451350545,-2.46586583048863
F_mat,F_mat,10,10010,0.0,0.0,200,0.7500001127777723,2.0182800048005185,-1.3421240641925771
F_mat,F_mat,11,10011,0.0,0.0,200,5.249999982617221,4.0184566708750395,-4.079516953527689
F_mat,F_mat,12,10012,0.0,0.0,200,5.750000009866758,0.0,-1.1804495976878218
F_mat,F_mat,13,10013,0.0,0.0,200,2.250000225555545,0.0,-2.02668445673437
F_mat,F_mat,14,10014,0.0,0.0,200,2.5000001509357643,0.0,-2.378331049893434
F_mat,F_mat,15,10015,0.0,0.0,200,0.25000011277777234,4.264250430020729,-2.1744211878132096
F_mat,F_mat,16,10016,0.0,0.0,200,2.750001034078948,3.2665472931798827,-3.047943515899788
F_mat,F_mat,17,10017,0.0,0.0,200,3.749997936931083,5.7961958879188025,-2.440784342259323
F_mat,F_mat,18,10018,0.0,0.0,200,1.7500007458107643,3.8949479866757675,-2.9078890300911464
F_mat,F_mat,19,10019,0.0,0.0,200,1.7500006766666343,2.0182800048005185,-0.9724456519807343
F_mat,F_mat,20,10020,0.0,0.0,200,0.0,1.75,-2.0000000000000013
F_mat,F_mat,21,10021,0.0,0.0,200,6.000000436836253,0.0,-1.560807649074561
F_mat,F_mat,22,10022,0.0,0.0,200,3.0000005829678438,4.450226244479136,-2.9899967932298157
F_mat,F_mat,23,10023,1.0,0.25000000694260005,106,1.999999944459201,0.5,10.215551561887775
F_mat,F_mat,24,10024,0.0,0.0,200,2.249999737982666,2.25,-1.8029551225298313
F_light,F_light,0,10000,1.0,0.625,9,2.0,1.25,11.879206501980878
F_light,F_light,1,10001,1.0,0.6428571769655562,17,3.4999998142986484,2.25,13.189702369256779
F_light,F_light,2,10002,1.0,0.7716300805437825,39,8.000000613282687,6.173041117577629,15.783968660836525
F_light,F_light,3,10003,1.0,0.6000001257683466,11,2.4999994759653323,1.5,12.224200144724593
F_light,F_light,4,10004,1.0,1.0,4,0.7500002255555447,0.0,10.335501998251969
F_light,F_light,5,10005,0.0,0.0,200,0.5,0.0,-2.208461916834335
F_light,F_light,6,10006,1.0,1.0,11,0.9999998316814285,0.0,10.749402755077552
F_light,F_light,7,10007,1.0,1.0,5,0.750000338333317,0.0,10.634205381914756
F_light,F_light,8,10008,1.0,0.6428572148898266,15,3.499999607822099,2.25,13.209702130848893
F_light,F_light,9,10009,1.0,0.7070611852741585,40,7.250001213633153,5.126194451350545,14.267187291830915
F_light,F_light,10,10010,1.0,0.5766515194250967,22,3.4999994568863353,2.0182800048005185,12.871112726344414
F_light,F_light,11,10011,1.0,0.6988619142630222,60,5.750000949919645,4.0184566708750395,13.676084524260975
F_light,F_light,12,10012,0.0,0.0,200,1.7500003669517898,0.0,-1.2303571068374286
F_light,F_light,13,10013,0.0,0.0,200,0.75,0.0,-1.3337892702030965
F_light,F_light,14,10014,1.0,1.0,19,1.0,0.0,10.737197224485765
F_light,F_light,15,10015,1.0,0.7107084303899425,32,5.9999997856801475,4.264250430020729,14.98887554196555
F_light,F_light,16,10016,1.0,0.6533095296002449,27,4.9999994568863215,3.2665472931798827,14.237431898790684
F_light,F_light,17,10017,1.0,0.7728259624010974,45,7.500001513808579,5.7961958879188025,15.851241616466197
F_light,F_light,18,10018,1.0,0.6231916233756438,108,6.250000546506052,3.8949479866757675,12.993706940559708
F_light,F_light,19,10019,1.0,0.5766512812951264,20,3.5000009022221796,2.0182800048005185,12.891113761638412
F_light,F_light,20,10020,1.0,0.7,16,2.5,1.75,12.33565967450849
F_light,F_light,21,10021,1.0,1.0,11,1.0000001318567682,0.0,10.722894454181773
F_light,F_light,22,10022,1.0,0.6846502871376038,48,6.49999909163072,4.450226244479136,13.84279500229503
F_light,F_light,23,10023,1.0,0.3999999639111161,7,1.2500001127777725,0.5,11.150027743059805
F_light,F_light,24,10024,1.0,0.642856952924331,21,3.500001034078948,2.25,13.114484417907986
F_sky,F_sky,0,10000,1.0,0.625,8,2.0,1.25,11.889206501980878
F_sky,F_sky,1,10001,1.0,0.6428571597555754,17,3.499999907997425,2.25,13.215976427686666
F_sky,F_sky,2,10002,1.0,0.7716300189572299,41,8.000001251791359,6.173041117577629,15.85373027994106
F_sky,F_sky,3,10003,1.0,0.6000001257683466,12,2.4999994759653323,1.5,12.214200144724593
F_sky,F_sky,4,10004,0.0,0.0,200,0.25,0.0,-1.784981504243554
F_sky,F_sky,5,10005,1.0,1.0,16,2.0000000667764644,0.0,9.905215080711548
F_sky,F_sky,6,10006,1.0,1.0,16,0.9999999349197101,0.0,10.748244954402507
F_sky,F_sky,7,10007,1.0,1.0,7,0.7500002255555447,0.0,10.64129065936348
