level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.735266921137669,31.48,11.912124510295694,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.6671453354944051,58.72,10.621701134372968,25,0.07999999999999996,0.0833333333333333,0.06812158564326387,0.09264878329880559
F_clut,F_clut,0.96,0.7201153072978168,30.44,12.08508655079003,25,0.0,0.0,0.015151613839852196,0.020606957016926997
F_obj,F_obj,0.92,0.7038973340647736,38.88,11.415738883033473,25,0.039999999999999925,0.04166666666666659,0.03136958707289539,0.04266421645129585
F_tgt,F_tgt,0.88,0.6713659460239298,49.68,10.776528701617377,25,0.07999999999999996,0.0833333333333333,0.06390097511373916,0.08690854066284663
F_mat,F_mat,0.04,0.010000000277704002,196.24,-1.5009683773320817,25,0.9199999999999999,0.9583333333333333,0.725266920859965,0.9863994965770647
F_light,F_light,0.88,0.6411645299265958,47.48,11.076523778692513,25,0.07999999999999996,0.0833333333333333,0.09410239121107322,0.12798398582309375
F_sky,F_sky,0.92,0.6496768579059778,46.44,11.499256286915006,25,0.039999999999999925,0.04166666666666659,0.08559006323169116,0.11640679156252366
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.1785689596341156,25,0.96,1.0,0.735266921137669,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.04,0.04,192.36,-2.0964830919201045,25,0.9199999999999999,0.9583333333333333,0.695266921137669,0.9455979878190242
L2,B_L2 (+ object appearance),0.2,0.14218181433713598,176.68,0.4201265474167944,25,0.76,0.7916666666666667,0.5930851068005331,0.8066255801129475
L3,B_L3 (+ distractors),0.32,0.23459514264994336,168.92,1.649303153831359,25,0.6399999999999999,0.6666666666666666,0.5006717784877257,0.680938804799001
