variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
variant_a,0,10000,1.0,0.7000000292701027,21,2.4999998954639233,1.75,12.117293697082273
variant_a,1,10001,1.0,0.4006167280637105,20,2.2500004511110894,0.9013878188659973,11.467713639723364
variant_a,2,10002,1.0,0.7985953974597193,17,3.500001353333269,2.7950849718747373,13.259584968858997
variant_a,3,10003,1.0,0.3749999952595218,18,2.0000000252825507,0.75,11.408879944875848
variant_a,4,10004,1.0,0.3750000315597348,18,1.9999998316814285,0.75,11.002492026982809
variant_a,5,10005,1.0,0.6009249866740602,17,3.000001127777724,1.8027756377319946,12.359911647904788
variant_a,6,10006,1.0,0.272727215858357,17,2.750000573428353,0.75,11.091893899034586
variant_a,7,10007,1.0,0.6743271388790202,31,4.249999618545399,2.8658900830106457,12.957006142788517
variant_a,8,10008,1.0,0.4545453581871537,18,2.7500005829678438,1.25,11.915212758919756
variant_a,9,10009,1.0,0.638876694862073,14,1.7499996442838897,1.118033988749895,11.501804277916689
variant_a,10,10010,1.0,0.6249997885417483,17,2.0000006766666343,1.25,11.605199255894844
variant_a,11,10011,1.0,1.0,15,0.5000001127777723,0.0,10.271857247923752
variant_a,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_a,13,10013,1.0,1.0,6,0.5000001223172632,0.0,10.355409259083421
variant_a,14,10014,1.0,0.4666665684247167,23,3.7500007894444067,1.75,11.970489303863603
variant_a,15,10015,1.0,0.5590168367632635,20,2.000000563888862,1.118033988749895,11.265343218200098
variant_a,16,10016,1.0,0.666666527351115,26,2.250000470190085,1.5,11.673659812589673
variant_a,17,10017,1.0,0.6324554701454945,17,2.5000002446345406,1.5811388300841898,11.693722559618434
variant_a,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_a,19,10019,1.0,0.499999877682761,23,2.5000006115863447,1.25,11.496695958289187
variant_a,20,10020,1.0,0.7272729086434103,19,2.7499993141922756,2.0,12.353023225019815
variant_a,21,10021,1.0,0.6368643922971617,24,4.500000498808571,2.8658900830106457,13.062363457385093
variant_a,22,10022,1.0,0.4999999904605023,16,1.0000000190789957,0.5,10.755003603705195
variant_a,23,10023,1.0,0.7712158905544787,27,3.0000001700147454,2.3136478027815093,12.310333728890917
variant_a,24,10024,1.0,0.499999877682761,17,2.5000006115863447,1.25,11.74045225913527
variant_b,0,10000,1.0,0.7000001007703146,17,2.499999640106071,1.75,12.236964780435319
variant_b,1,10001,1.0,0.24037003519182157,84,3.7500007775372928,0.9013878188659973,10.727006088140236
variant_b,2,10002,1.0,0.41408660598166835,65,6.750000921301173,2.7950849718747373,12.63194277577649
variant_b,3,10003,1.0,0.18749994713543408,43,4.0000011277777245,0.75,11.066801922393541
variant_b,4,10004,1.0,0.23076919467351592,55,3.2500005083480636,0.75,10.794907455224129
variant_b,5,10005,1.0,0.6009251371629706,24,3.0000003764912946,1.8027756377319946,12.133720592254058
variant_b,6,10006,1.0,0.1999999705609778,77,3.750000551981748,0.75,10.560219235918629
variant_b,7,10007,1.0,0.7642372868060396,30,3.7500003369215316,2.8658900830106457,12.986608842300093
variant_b,8,10008,1.0,0.3571427957095153,65,3.5000006020468537,1.25,11.305691489045872
variant_b,9,10009,1.0,0.6388763144851741,11,1.750000686206125,1.118033988749895,11.516913213625811
variant_b,10,10010,1.0,0.5000000374795134,24,2.499999812602447,1.25,11.464377835439777
variant_b,11,10011,1.0,1.0,53,3.7500012500949875,0.0,9.98098624819088
variant_b,12,10012,1.0,1.0,2,0.0,0.0,9.98
variant_b,13,10013,1.0,1.0,4,0.5000000190789816,0.0,10.296024675804501
variant_b,14,10014,1.0,0.34999995385013816,42,5.0000006592838275,1.75,11.741966385689988
variant_b,15,10015,1.0,0.08600260119336234,140,13.000002014313313,1.118033988749895,9.912453410510023
variant_b,16,10016,1.0,0.7499997885417364,36,2.000000563888862,1.5,11.449715371212505
variant_b,17,10017,1.0,0.3720326247430913,41,4.250000470190086,1.5811388300841898,11.22872456758446
variant_b,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_b,19,10019,1.0,0.7142857142857143,9,1.75,1.25,11.627032664505341
variant_b,20,10020,1.0,0.29629624852860337,90,6.75000108820793,2.0,11.83104852769112
variant_b,21,10021,1.0,0.6743271071026596,49,4.249999818818409,2.8658900830106457,12.815655091525816
variant_b,22,10022,1.0,0.5000001357784563,8,0.9999997284431612,0.5,10.805966881910072
variant_b,23,10023,1.0,0.7712158979114925,30,3.000000141396245,2.3136478027815093,12.255073739649127
variant_b,24,10024,1.0,0.38461531788298653,51,3.250000563888862,1.25,11.460283988404784
