level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.12,0.12,178.88,0.025237013153251393,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.16,0.16,170.64,0.49680963107833953,25,-0.04000000000000001,-0.3333333333333334,-0.04000000000000001,-0.3333333333333334
F_clut,F_clut,0.16,0.16,172.4,0.4887008449229405,25,-0.04000000000000001,-0.3333333333333334,-0.04000000000000001,-0.3333333333333334
F_obj,F_obj,0.16,0.16,181.24,0.40127409366155037,25,-0.04000000000000001,-0.3333333333333334,-0.04000000000000001,-0.3333333333333334
F_mat,F_mat,0.84,0.6347474750160319,83.44,8.27912252918573,25,-0.72,-6.0,-0.5147474750160319,-4.289562291800266
F_light,F_light,0.4,0.2549090906069915,136.96,3.285666108089887,25,-0.28,-2.3333333333333335,-0.13490909060699152,-1.1242424217249294
F_sky,F_sky,0.36,0.2879999997863154,146.36,2.7637034561606253,25,-0.24,-2.0,-0.1679999997863154,-1.3999999982192952
L1,B_L1 (materials + lighting),0.8,0.6615873016896613,63.64,8.060295550692137,25,-0.68,-5.666666666666667,-0.5415873016896613,-4.513227514080511
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.76,0.6640476182782087,94.28,7.3365362422777,25,-0.64,-5.333333333333334,-0.5440476182782087,-4.533730152318406
L2,B_L2 (+ object appearance),0.76,0.6175649363259211,104.56,7.234341245571146,25,-0.64,-5.333333333333334,-0.49756493632592114,-4.1463744693826765
L3,B_L3 (+ distractors),0.88,0.7136507930936591,79.4,8.71793930389621,25,-0.76,-6.333333333333334,-0.5936507930936591,-4.9470899424471595
