level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.6771701767824116,39.76,11.555150066439838,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7085979003545869,41.12,11.869887840213654,25,-0.039999999999999925,-0.04347826086956513,-0.03142772357217527,-0.046410377553106015
F_clut,F_clut,0.96,0.7080840736114346,29.44,12.077391989734226,25,-0.039999999999999925,-0.04347826086956513,-0.030913896829022902,-0.045651592301230594
F_obj,F_obj,0.92,0.6765527658688559,47.84,11.18002485571834,25,0.0,0.0,0.000617410913555716,0.0009117514839317894
F_tgt,F_tgt,0.96,0.6999928681128827,44.4,11.944022021967715,25,-0.039999999999999925,-0.04347826086956513,-0.0228226913304711,-0.03370303671510402
F_mat,F_mat,0.08,0.05142856774603311,194.76,-1.3927309926009854,25,0.8400000000000001,0.9130434782608696,0.6257416090363785,0.9240537024379942
F_light,F_light,0.92,0.6829476033274251,40.44,11.415688720594149,25,0.0,0.0,-0.005777426545013453,-0.008531720301778524
F_sky,F_sky,0.96,0.6962522840219454,36.48,11.870597343996987,25,-0.039999999999999925,-0.04347826086956513,-0.01908210723953374,-0.02817919024461883
L1,B_L1 (materials + lighting),0.04,0.04,193.64,-1.5715533697224573,25,0.88,0.9565217391304347,0.6371701767824116,0.9409306532221179
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.04,0.04,195.48,-1.7765053007067138,25,0.88,0.9565217391304347,0.6371701767824116,0.9409306532221179
L2,B_L2 (+ object appearance),0.04,0.005333333064400025,194.16,-1.708282070309984,25,0.88,0.9565217391304347,0.6718368437180117,0.9921240874934253
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.5311236509963377,25,0.92,1.0,0.6771701767824116,1.0
