level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7257176379231935,38.56,11.977224802533378,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.24,0.1573831025438729,175.32,0.9803442709171708,25,0.72,0.75,0.5683345353793207,0.7831345218585833
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.12,0.0705882265859398,187.08,-0.8708783377197264,25,0.84,0.875,0.6551294113372538,0.9027332079347774
L2,B_L2 (+ object appearance),0.24,0.16391607407888797,169.8,0.6205356998104389,25,0.72,0.75,0.5618015638443056,0.7741324373099554
L3,B_L3 (+ distractors),0.2,0.15649999563961733,177.24,0.22957864333911573,25,0.76,0.7916666666666667,0.5692176422835762,0.7843513958300948
