variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
variant_a,0,10000,1.0,0.7000000916391672,21,2.4999996727173026,1.75,12.006031217612488
variant_a,1,10001,1.0,0.2773501016975599,29,3.2499999579914616,0.9013878188659973,11.390853439187191
variant_a,2,10002,1.0,0.44721345383556066,60,6.250001979820767,2.7950849718747373,12.606707477603564
variant_a,3,10003,1.0,0.3000000082802385,58,2.4999999309980145,0.75,10.818165888131908
variant_a,4,10004,1.0,0.27272727701081817,38,2.749999956807584,0.75,10.807171983554527
variant_a,5,10005,1.0,0.6009250487125035,21,3.0000008180628934,1.8027756377319946,12.198841987115312
variant_a,6,10006,1.0,0.2727272696105064,28,2.750000031427394,0.75,10.98082121445491
variant_a,7,10007,1.0,0.6368645380080513,47,4.499999469234719,2.8658900830106457,12.743103696715915
variant_a,8,10008,1.0,0.35714287042455234,33,3.499999869839392,1.25,11.566296064507922
variant_a,9,10009,1.0,0.5590170360886761,16,1.9999998507604384,1.118033988749895,11.413745578743043
variant_a,10,10010,1.0,0.6249998148415085,18,2.0000005925073485,1.25,11.4723300278653
variant_a,11,10011,1.0,1.0,19,1.2500002255555447,0.0,10.368210066627856
variant_a,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_a,13,10013,1.0,1.0,32,1.2500000190789815,0.0,10.001104804034137
variant_a,14,10014,1.0,0.5384615996270146,75,3.2499996308227037,1.75,11.60267747862992
variant_a,15,10015,1.0,0.49690387046726087,24,2.250000563888862,1.118033988749895,11.120756820941708
variant_a,16,10016,1.0,0.6666666191184464,17,2.250000160475255,1.5,11.774930036960782
variant_a,17,10017,1.0,0.48650418788207855,22,3.25000045111109,1.5811388300841898,11.50010266464113
variant_a,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_a,19,10019,1.0,0.2941176340674862,37,4.250000187724833,1.25,11.29176536070997
variant_a,20,10020,1.0,0.6666667876628187,28,2.9999994555174148,2.0,12.281938929900868
variant_a,21,10021,1.0,0.5731780833984079,37,4.999999417316531,2.8658900830106457,12.821263266304582
variant_a,22,10022,1.0,0.39999989173336786,9,1.250000338333317,0.5,10.78225377857612
variant_a,23,10023,1.0,0.7712158350228182,34,3.0000003860307856,2.3136478027815093,12.12010595981915
variant_a,24,10024,1.0,0.499999877682761,17,2.5000006115863447,1.25,11.74045225913527
variant_b,0,10000,1.0,0.7000000447896021,42,2.4999998400371455,1.75,11.821453811818394
variant_b,1,10001,1.0,0.2253469371726211,46,4.00000031141099,0.9013878188659973,11.195291005758092
variant_b,2,10002,1.0,0.3493855645004648,172,8.000001304779204,2.7950849718747373,11.477003911361004
variant_b,3,10003,1.0,0.27272729871246676,61,2.7499997379826517,0.75,10.788165867738034
variant_b,4,10004,0.0,0.0,200,2.500000057236945,0.75,-1.0059497460798128
variant_b,5,10005,1.0,0.40061677962036607,49,4.50000032310266,1.8027756377319946,11.962404050054698
variant_b,6,10006,1.0,0.21428571102151325,75,3.500000053315284,0.75,10.528235762389004
variant_b,7,10007,1.0,0.6368644764669811,83,4.4999999040757155,2.8658900830106457,12.515355918471155
variant_b,8,10008,1.0,0.2941176105586885,73,4.250000527427017,1.25,11.237586559736318
variant_b,9,10009,1.0,0.24845194768689718,47,4.500000902222179,1.118033988749895,11.071574403859564
variant_b,10,10010,1.0,0.26315782495101697,58,4.750001259634478,1.25,11.154758909562347
variant_b,11,10011,1.0,1.0,68,5.5000017012060765,0.0,9.76566550590014
variant_b,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_b,13,10013,1.0,1.0,22,0.5000000350500845,0.0,10.132639546790319
variant_b,14,10014,1.0,0.5833333818219083,45,2.9999997506302067,1.75,11.7648912614765
variant_b,15,10015,1.0,0.40655779459727204,22,2.750000131856768,1.118033988749895,11.157578286210413
variant_b,16,10016,1.0,0.2857142048876407,60,5.250001485190022,1.5,11.40138432764402
variant_b,17,10017,1.0,0.3513641316284012,52,4.500000676666635,1.5811388300841898,11.156708183889673
variant_b,18,10018,1.0,1.0,1,0.2500000095394908,0.0,10.186678648237896
variant_b,19,10019,1.0,0.3124999676055289,70,4.000000414649273,1.25,11.031927292361592
variant_b,20,10020,1.0,0.6153845380481375,35,3.250000408433325,2.0,12.404838350189559
variant_b,21,10021,1.0,0.6033452112166005,60,4.750000546506026,2.8658900830106457,12.739443597818678
variant_b,22,10022,1.0,0.333333308271608,11,1.5000001127777725,0.5,10.747301048964907
variant_b,23,10023,1.0,0.7712158615624816,39,3.000000282792504,2.3136478027815093,12.142804152776586
variant_b,24,10024,1.0,0.4166666613669457,63,3.0000000381579914,1.25,11.448938308583443
