level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.5918090146340372,45.04,9.478528422669372,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.6838603101923032,12.36,10.788262675107937,25,-0.12,-0.13636363636363635,-0.09205129555826597,-0.15554223285224647
F_clut,F_clut,0.8,0.5523472499874965,56.28,8.45865109266898,25,0.07999999999999996,0.09090909090909087,0.03946176464654072,0.06667989785681633
F_obj,F_obj,0.8,0.5909777063256562,58.72,8.302568939441592,25,0.07999999999999996,0.09090909090909087,0.0008313083083810735,0.0014046901750814625
F_tgt,F_tgt,1.0,0.6802774041205472,13.64,10.79493035721236,25,-0.12,-0.13636363636363635,-0.08846838948650992,-0.14948807351509674
F_mat,F_mat,0.44,0.40444444347798725,132.04,3.3914783709793244,25,0.44,0.5,0.18736457115604999,0.31659634531236813
F_light,F_light,0.8,0.523937662195471,53.48,8.474319381023333,25,0.07999999999999996,0.09090909090909087,0.06787135243856623,0.11468455322624058
F_sky,F_sky,0.84,0.5807929217781321,46.6,9.013418802392419,25,0.040000000000000036,0.0454545454545455,0.011016092855905102,0.018614270116715324
L1,B_L1 (materials + lighting),0.28,0.28,146.88,0.8916328787581667,25,0.6,0.6818181818181818,0.3118090146340372,0.5268743917779853
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.32,0.32,142.48,1.4385853855034048,25,0.56,0.6363636363636365,0.2718090146340372,0.45928501917484044
L2,B_L2 (+ object appearance),0.24,0.24,154.12,0.29716711406180124,25,0.64,0.7272727272727273,0.35180901463403724,0.5944637643811304
L3,B_L3 (+ distractors),0.4,0.29971717012906524,136.8,2.7601809798473607,25,0.48,0.5454545454545454,0.292091844504972,0.49355761281466065
