level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.2,0.16399999984736816,162.84,0.7857322916174758,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.96,0.7172783858842336,49.76,9.814968346888069,25,-0.76,-3.8,-0.5532783860368655,-3.373648698486535
L2,B_L2 (+ object appearance),0.84,0.5863626364289041,79.84,8.24277005292388,25,-0.6399999999999999,-3.1999999999999993,-0.42236263658153594,-2.5753819327720806
L3,B_L3 (+ distractors),0.72,0.5386666669354453,78.84,6.975974422791196,25,-0.52,-2.6,-0.37466666708807717,-2.2845528502242236
