level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7441151332506318,17.72,11.529710373385042,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.7485461489045426,15.72,11.520887382193749,25,0.0,0.0,-0.004431015653910797,-0.0059547447107467285
F_clut,F_clut,1.0,0.7791383053386589,16.6,11.533640965258382,25,0.0,0.0,-0.03502317208802708,-0.04706687248118447
F_obj,F_obj,1.0,0.751493932178424,17.12,11.554146973980856,25,0.0,0.0,-0.007378798927792141,-0.009916205971457946
F_tgt,F_tgt,1.0,0.7751661137500457,15.04,11.516789546370594,25,0.0,0.0,-0.031050980499413905,-0.04172873136414947
F_mat,F_mat,1.0,0.6863831340470732,40.04,11.300456890111455,25,0.0,0.0,0.05773199920355865,0.07758476695852043
F_light,F_light,1.0,0.7612574698729301,16.76,11.534327602138012,25,0.0,0.0,-0.01714233662229825,-0.023037210044919744
F_sky,F_sky,0.8,0.5928485494056855,64.12,8.396424426068046,25,0.19999999999999996,0.19999999999999996,0.1512665838449463,0.20328384289692558
L1,B_L1 (materials + lighting),0.84,0.5605898306856816,58.72,9.201127927169233,25,0.16000000000000003,0.16000000000000003,0.18352530256495025,0.24663562715520734
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.92,0.5636936840575352,65.44,10.069417051234185,25,0.07999999999999996,0.07999999999999996,0.18042144919309666,0.24246442671436352
L2,B_L2 (+ object appearance),0.84,0.49291206534266335,75.8,9.065867077773161,25,0.16000000000000003,0.16000000000000003,0.2512030679079685,0.3375862909958567
L3,B_L3 (+ distractors),0.92,0.5792370188630115,74.28,10.06755753279441,25,0.07999999999999996,0.07999999999999996,0.16487811438762034,0.22157608012534039
