level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.6752518899565928,14.24,10.383165938323957,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.56,0.4317133101730565,91.16,5.358223223160572,25,0.3999999999999999,0.4166666666666666,0.24353857978353632,0.3606633071388985
F_clut,F_clut,0.96,0.6752518899565928,14.48,10.382164965436624,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.5972518923167007,29.4,9.344325599742763,25,0.07999999999999996,0.0833333333333333,0.07799999763989207,0.11551244624418029
F_tgt,F_tgt,0.84,0.59920500568661,38.2,8.90497777929904,25,0.12,0.125,0.07604688426998285,0.11262002432140007
F_mat,F_mat,0.88,0.6415385835335354,31.88,9.262147264798118,25,0.07999999999999996,0.0833333333333333,0.033713306423057365,0.04992700786846307
F_light,F_light,0.88,0.6543947503317376,29.36,9.41906072821963,25,0.07999999999999996,0.0833333333333333,0.020857139624855248,0.030887939649004176
F_sky,F_sky,0.96,0.6987594748940336,14.16,10.303558610511393,25,0.0,0.0,-0.023507584937440762,-0.0348130605587078
L1,B_L1 (materials + lighting),0.64,0.4250461699145315,76.92,6.275429194002181,25,0.31999999999999995,0.3333333333333333,0.2502057200420613,0.3705368674468209
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.6,0.43290403718648746,85.0,5.717225491902352,25,0.36,0.375,0.24234785277010534,0.3588999251607932
L2,B_L2 (+ object appearance),0.36,0.30399935668804967,130.36,2.5684507102092144,25,0.6,0.625,0.37125253326854313,0.549798584484389
L3,B_L3 (+ distractors),0.36,0.3055707080439797,129.72,2.566408634537617,25,0.6,0.625,0.3696811819126131,0.5474715249392006
