level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.6,0.46223389217815053,88.72,5.835499134731447,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.64,0.5408333313152042,83.04,6.309485253592588,25,-0.040000000000000036,-0.06666666666666674,-0.07859943913705364,-0.17004257036773163
F_clut,F_clut,0.72,0.5446148442768084,68.08,7.241083276821448,25,-0.12,-0.2,-0.08238095209865787,-0.1782235216687816
F_obj,F_obj,0.68,0.5422338913295665,75.44,6.797134747636001,25,-0.08000000000000007,-0.13333333333333347,-0.07999999915141592,-0.17307255159165819
F_mat,F_mat,0.96,0.7235965287426168,26.4,10.130599381956449,25,-0.36,-0.6,-0.2613626365644663,-0.5654337360094183
F_light,F_light,0.6,0.4623809520206962,87.76,5.867386728146109,25,0.0,0.0,-0.0001470598425456493,-0.0003181502807002535
F_sky,F_sky,0.8,0.5904999993081165,59.24,8.162698892668617,25,-0.20000000000000007,-0.3333333333333335,-0.12826610712996594,-0.2774917834898412
L1,B_L1 (materials + lighting),1.0,0.7641666651344005,26.72,10.51150383315124,25,-0.4,-0.6666666666666667,-0.30193277295624993,-0.6532034497372629
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.96,0.7544243666529205,33.92,10.018984623955555,25,-0.36,-0.6,-0.2921904744747699,-0.6321268938067315
L2,B_L2 (+ object appearance),1.0,0.7582380935481595,23.64,10.521022353363257,25,-0.4,-0.6666666666666667,-0.296004201370009,-0.640377536954658
L3,B_L3 (+ distractors),0.96,0.7273030283424035,25.36,10.104920409814413,25,-0.36,-0.6,-0.2650691361642529,-0.5734524028845814
