level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.8,0.5708817203653893,56.72,9.717920318066392,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.72,0.49808655634507226,71.64,8.673657775321683,25,0.08000000000000007,0.10000000000000009,0.07279516402031705,0.12751356616169976
F_clut,F_clut,0.8,0.5734944878436413,56.52,9.760354430731713,25,0.0,0.0,-0.0026127674782520094,-0.0045767229621220375
F_obj,F_obj,0.72,0.49071240591309895,71.84,8.690933977847981,25,0.08000000000000007,0.10000000000000009,0.08016931445229036,0.14043069096866245
F_tgt,F_tgt,0.84,0.6144977283250455,48.84,10.180733507178807,25,-0.039999999999999925,-0.049999999999999906,-0.043616007959656145,-0.0764011289969838
F_mat,F_mat,0.08,0.038333327318521515,184.56,-0.37083311235958777,25,0.7200000000000001,0.9,0.5325483930468677,0.9328524176707103
F_light,F_light,0.84,0.6108673538987424,48.8,10.257499547298362,25,-0.039999999999999925,-0.049999999999999906,-0.03998563353335305,-0.0700418880250019
F_sky,F_sky,0.72,0.5338459357214813,68.52,8.350050779387214,25,0.08000000000000007,0.10000000000000009,0.037035784643908,0.06487470753171685
L1,B_L1 (materials + lighting),0.2,0.13537594584887813,164.32,0.851855926010627,25,0.6000000000000001,0.7500000000000001,0.4355057745165112,0.7628651592448404
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.16,0.08976190803894699,170.12,0.4023359945495438,25,0.64,0.7999999999999999,0.4811198123264423,0.842766189848406
L2,B_L2 (+ object appearance),0.04,0.025,192.32,-1.2387603847419353,25,0.76,0.95,0.5458817203653893,0.9562080916095913
L3,B_L3 (+ distractors),0.04,0.025,192.32,-1.180189361173316,25,0.76,0.95,0.5458817203653893,0.9562080916095913
