level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6602272584717092,30.72,9.397770815306398,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.72,0.5078478374939847,61.88,7.288746329040962,25,0.16000000000000003,0.18181818181818185,0.1523794209777245,0.23079843951074006
F_clut,F_clut,0.92,0.6630844082311456,23.56,9.84795210928084,25,-0.040000000000000036,-0.0454545454545455,-0.002857149759436406,-0.004327524686045412
F_obj,F_obj,0.92,0.7002272595040924,22.92,9.889756796534396,25,-0.040000000000000036,-0.0454545454545455,-0.040000001032383214,-0.06058520080642387
F_tgt,F_tgt,0.64,0.509634311064211,76.76,6.271286896356217,25,0.24,0.2727272727272727,0.15059294740749818,0.22809259308088856
F_mat,F_mat,0.72,0.5259607471070362,66.4,7.16441277066245,25,0.16000000000000003,0.18181818181818185,0.13426651136467294,0.2033640835664259
F_light,F_light,0.92,0.7002272595040924,22.88,9.882197297242055,25,-0.040000000000000036,-0.0454545454545455,-0.040000001032383214,-0.06058520080642387
F_sky,F_sky,0.88,0.6602272595040923,30.96,9.395109839229145,25,0.0,0.0,-1.03238317894494e-09,-1.5636785147809492e-09
L1,B_L1 (materials + lighting),0.76,0.583317806417748,57.88,7.642043316604753,25,0.12,0.13636363636363635,0.07690945205396116,0.11648936190849009
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.84,0.612391116215447,42.32,8.758214605656123,25,0.040000000000000036,0.0454545454545455,0.047836142256262204,0.07245405523999883
L2,B_L2 (+ object appearance),0.44,0.31584310428652246,116.92,3.5912230752193115,25,0.44,0.5,0.3443841541851867,0.5216145649338464
L3,B_L3 (+ distractors),0.2,0.2,160.28,0.39675296480640254,25,0.6799999999999999,0.7727272727272727,0.46022725847170914,0.6970740037862735
