variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
variant_a,0,10000,1.0,0.7000000189890722,23,2.499999932181887,1.75,12.012146918523374
variant_a,1,10001,1.0,0.36055511832087045,29,2.500000063967532,0.9013878188659973,11.298540150306348
variant_a,2,10002,1.0,0.7985953974597193,16,3.500001353333269,2.7950849718747373,13.269584968858997
variant_a,3,10003,1.0,0.37499996532827656,24,2.0000001849158755,0.75,11.178059277696816
variant_a,4,10004,1.0,0.3749999719562245,116,2.000000149566814,0.75,10.177714232011889
variant_a,5,10005,1.0,0.6555545085135356,22,2.750001127777724,1.8027756377319946,12.244645936888528
variant_a,6,10006,1.0,0.37499995591968605,14,2.0000002350950354,0.75,11.125363102570084
variant_a,7,10007,1.0,0.6033453114828368,125,4.74999975713273,2.8658900830106457,11.92343910167716
variant_a,8,10008,1.0,0.6249997503176317,17,2.0000007989838977,1.25,11.731544497660757
variant_a,9,10009,0.0,0.0,200,1.2499995315061172,1.118033988749895,-0.7733045542718325
variant_a,10,10010,1.0,0.7142857486364448,19,1.7499999158407142,1.25,11.510793678608174
variant_a,11,10011,1.0,1.0,12,0.5000001127777723,0.0,10.301857247923751
variant_a,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_a,13,10013,1.0,1.0,18,0.5000000190789816,0.0,10.156024675804503
variant_a,14,10014,1.0,0.5833332876204133,18,3.000000235095036,1.75,11.994943231177945
variant_a,15,10015,1.0,0.6388763591397897,16,1.7500005638888618,1.118033988749895,11.2615726774694
variant_a,16,10016,1.0,0.7500000315597335,21,1.9999999158407142,1.5,11.679477252022856
variant_a,17,10017,1.0,0.7027282572979813,18,2.250000357412313,1.5811388300841898,11.55431403698003
variant_a,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_a,19,10019,1.0,0.714285752530115,9,1.7499999063012235,1.25,11.55458994449729
variant_a,20,10020,1.0,0.6666667888543024,31,2.9999994501557397,2.0,12.311562708263146
variant_a,21,10021,1.0,0.7642373379724497,25,3.7500000858554743,2.8658900830106457,12.965181807232087
variant_a,22,10022,1.0,0.5000001405482043,10,0.9999997189036703,0.5,10.82658041266225
variant_a,23,10023,1.0,0.6169728432750229,79,3.749999417316612,2.3136478027815093,11.712997038087966
variant_a,24,10024,1.0,0.6249998873373872,19,2.000000360520426,1.25,11.731920112955375
variant_b,0,10000,0.0,0.0,200,9.000000487928297,1.75,-0.3238902475464376
variant_b,1,10001,1.0,0.5150786428247884,14,1.7500003764912802,0.9013878188659973,11.55434197813078
variant_b,2,10002,1.0,0.7453557010934704,30,3.7500014661110415,2.7950849718747373,13.024440978361646
variant_b,3,10003,1.0,0.16666666055891735,94,4.500000164909237,0.75,10.428766386985288
variant_b,4,10004,1.0,0.4999999936403396,27,1.5000000190789815,0.75,10.943880587555658
variant_b,5,10005,1.0,0.6009249640837424,33,3.0000012405554966,1.8027756377319946,12.094897268493071
variant_b,6,10006,1.0,0.374999996422691,38,2.0000000190789815,0.75,10.903960585960265
variant_b,7,10007,1.0,0.7642371683448759,30,3.7500009181931873,2.8658900830106457,12.962801764355767
variant_b,8,10008,1.0,0.6249998500845478,33,2.000000479729562,1.25,11.598950776995704
variant_b,9,10009,1.0,0.5590170045663275,29,1.9999999635382109,1.118033988749895,11.410099158979634
variant_b,10,10010,1.0,0.26315784210972454,45,4.750000949919662,1.25,11.157167547110117
variant_b,11,10011,1.0,1.0,60,0.5000001223172632,0.0,9.816665269136259
variant_b,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_b,13,10013,0.0,0.0,200,3.5000004851623276,0.0,-1.8765457845327778
variant_b,14,10014,1.0,0.4666667163404985,72,3.7499996008353222,1.75,11.535851246673918
variant_b,15,10015,1.0,0.6388763556571879,22,1.7500005734283526,1.118033988749895,11.196027701712609
variant_b,16,10016,1.0,0.7499999118393721,20,2.0000002350950354,1.5,11.675556261342715
variant_b,17,10017,1.0,0.7027282572979814,22,2.2500003574123126,1.5811388300841898,11.514314036980029
variant_b,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_b,19,10019,1.0,0.7142857064983692,19,1.7500000190789957,1.25,11.462779212062944
variant_b,20,10020,0.0,0.0,200,2.749999918720726,2.0,0.36782976450287697
variant_b,21,10021,1.0,0.8188258160322475,28,3.499999666470921,2.8658900830106457,12.93490943634008
variant_b,22,10022,1.0,0.5,14,1.0,0.5,10.839751445832631
variant_b,23,10023,1.0,0.7118917086117252,104,3.249999648532783,2.3136478027815093,11.411740164262039
variant_b,24,10024,1.0,0.6250001081802168,21,1.9999996538233662,1.25,11.718950095905786
