variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
variant_a,0,10000,1.0,0.7777777711825743,13,2.2500000190789815,1.75,12.063491247030184
variant_a,1,10001,1.0,0.5150786428247884,10,1.7500003764912802,0.9013878188659973,11.59434197813078
variant_a,2,10002,1.0,0.7985953931064674,15,3.500001372412251,2.7950849718747373,13.259412856536654
variant_a,3,10003,1.0,0.5000001873976233,10,1.4999994378073407,0.75,11.367713963975415
variant_a,4,10004,1.0,0.4999998496296821,13,1.5000004511110894,0.75,11.2076579028317
variant_a,5,10005,1.0,0.6555545577341161,20,2.750000921301161,1.8027756377319946,12.38300675464895
variant_a,6,10006,1.0,0.5000000248732615,10,1.4999999253802194,0.75,11.264913802931094
variant_a,7,10007,1.0,0.8818124956651174,19,3.249999401345537,2.8658900830106457,13.04254691026654
variant_a,8,10008,1.0,0.6249998148415129,9,2.0000005925073343,1.25,11.897974689334868
variant_a,9,10009,1.0,0.6388766536900156,11,1.749999757061662,1.118033988749895,11.431594589966428
variant_a,10,10010,1.0,0.7142857142857143,16,1.75,1.25,11.557032664505343
variant_a,11,10011,1.0,1.0,9,0.750000338333317,0.0,10.383029892951928
variant_a,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_a,13,10013,1.0,1.0,3,0.5000000190789816,0.0,10.306024675804501
variant_a,14,10014,1.0,0.7000001783075287,17,2.49999936318756,1.75,12.19583014401383
variant_a,15,10015,1.0,0.5590168025745704,21,2.0000006862061253,1.118033988749895,11.258436801899526
variant_a,16,10016,1.0,0.7499999046847504,27,2.000000254174031,1.5,11.546327959383781
variant_a,17,10017,1.0,0.6324554392014102,39,2.5000003669518036,1.5811388300841898,11.359408268938019
variant_a,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_a,19,10019,1.0,0.714285752530115,9,1.7499999063012235,1.25,11.55458994449729
variant_a,20,10020,1.0,0.6666666666666666,17,3.0,2.0,12.481277822850238
variant_a,21,10021,1.0,0.8818124956651174,17,3.249999401345537,2.8658900830106457,13.06254691026654
variant_a,22,10022,1.0,0.4999999904605023,7,1.0000000190789957,0.5,10.798642526560888
variant_a,23,10023,1.0,0.8413263920422509,186,2.7500002670370516,2.3136478027815093,10.675345586653348
variant_a,24,10024,1.0,0.6249998148415129,15,2.0000005925073343,1.25,11.837974689334867
variant_b,0,10000,1.0,0.5384614792453061,44,3.250000357412299,1.75,11.977230429212653
variant_b,1,10001,1.0,0.5150786788265032,23,1.750000254174017,0.9013878188659973,11.29318444401765
variant_b,2,10002,1.0,0.2032788550771602,172,13.750003515189931,2.7950849718747373,11.63572696395097
variant_b,3,10003,1.0,0.42857136398853146,77,1.7500002637135363,0.75,10.717549869534317
variant_b,4,10004,1.0,0.18749997177905867,102,4.000000602046839,0.75,10.267835077994075
variant_b,5,10005,1.0,0.7211103169121043,33,2.4999997856801346,1.8027756377319946,12.060614982701011
variant_b,6,10006,1.0,0.23076920797984868,60,3.250000320950496,0.75,10.793157462307029
variant_b,7,10007,1.0,0.424576295586173,139,6.750000206803769,2.8658900830106457,11.801663345466942
variant_b,8,10008,1.0,0.6249998148415129,11,2.0000005925073343,1.25,11.877974689334868
variant_b,9,10009,1.0,0.6388763144851741,18,1.750000686206125,1.118033988749895,11.361595662299568
variant_b,10,10010,1.0,0.7142857142857143,14,1.75,1.25,11.577032664505342
variant_b,11,10011,1.0,1.0,12,0.5000001223172632,0.0,10.296665269136259
variant_b,12,10012,1.0,1.0,1,0.0,0.0,9.99
variant_b,13,10013,1.0,1.0,5,0.5000000190789816,0.0,10.286024675804502
variant_b,14,10014,1.0,0.5833333427384034,27,2.999999951631069,1.75,12.00513291994671
variant_b,15,10015,1.0,0.23537553651437162,132,4.750000808523403,1.118033988749895,10.177862179514898
variant_b,16,10016,1.0,0.749999954131029,69,2.0000001223172634,1.5,11.240660429348749
variant_b,17,10017,1.0,0.42163691669530706,45,3.750000930840666,1.5811388300841898,11.25433401608893
variant_b,18,10018,1.0,1.0,1,0.0,0.0,9.99
variant_b,19,10019,1.0,0.6249998912897664,167,2.000000347872808,1.25,10.108311923458013
variant_b,20,10020,1.0,0.5714285185210587,34,3.5000003240585453,2.0,12.244951117482648
variant_b,21,10021,1.0,0.8188259037156678,30,3.4999992916758145,2.8658900830106457,13.102407400217515
variant_b,22,10022,1.0,0.5000001357784563,6,0.9999997284431612,0.5,10.825966881910071
variant_b,23,10023,1.0,0.7712159313721247,37,3.0000000112356795,2.3136478027815093,12.133582024204145
variant_b,24,10024,1.0,0.2777777862965362,50,4.499999861996118,1.25,11.53806930241412
