level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7303676124668955,27.96,11.951673571081301,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.12,0.12,177.16,1.1495596771607521,25,0.84,0.875,0.6103676124668955,0.8356991767547208
F_clut,F_clut,0.96,0.7303676124668955,27.96,11.951673571081301,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.6723592849283284,40.88,10.688085682756835,25,0.07999999999999996,0.0833333333333333,0.058008327538567106,0.07942346641390315
F_tgt,F_tgt,0.2,0.17799999901628927,162.96,2.46826037631676,25,0.76,0.7916666666666667,0.5523676134506063,0.7562871135330398
F_mat,F_mat,0.04,0.025,192.4,-1.6840482255759546,25,0.9199999999999999,0.9583333333333333,0.7053676124668955,0.9657706618239001
F_light,F_light,0.96,0.730367613182914,28.04,11.946561020995711,25,0.0,0.0,-7.160184667398539e-10,-9.803535295348381e-10
F_sky,F_sky,0.56,0.41153138440820314,97.76,5.812000656146761,25,0.3999999999999999,0.4166666666666666,0.3188362280586924,0.43654212292052297
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.6722128638134324,25,0.96,1.0,0.7303676124668955,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.7470944569052516,25,0.96,1.0,0.7303676124668955,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.8788745380014023,25,0.96,1.0,0.7303676124668955,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.8788745380014023,25,0.96,1.0,0.7303676124668955,1.0
