level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7657681244675032,20.32,13.234295039521497,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7426362579781639,27.52,12.703730186211079,25,0.040000000000000036,0.040000000000000036,0.023131866489339292,0.030207403194569684
F_clut,F_clut,0.96,0.7390080120590894,26.44,12.592935003719015,25,0.040000000000000036,0.040000000000000036,0.026760112408413805,0.03494545091834705
F_obj,F_obj,0.96,0.7329124293797676,27.8,12.753195620975516,25,0.040000000000000036,0.040000000000000036,0.03285569508773556,0.04290554025160374
F_tgt,F_tgt,1.0,0.7630688096614705,20.4,13.225180679545076,25,0.0,0.0,0.0026993148060326932,0.003524976712643572
F_mat,F_mat,0.8,0.5588124609344159,55.76,10.505391585096376,25,0.19999999999999996,0.19999999999999996,0.20695566353308725,0.2702589164010963
F_light,F_light,0.96,0.7567452458165058,26.64,12.583544201125955,25,0.040000000000000036,0.040000000000000036,0.009022878650997379,0.011782781709896417
F_sky,F_sky,0.96,0.7513445150226494,26.68,12.587257190774865,25,0.040000000000000036,0.040000000000000036,0.014423609444853769,0.018835479022953065
L1,B_L1 (materials + lighting),0.8,0.5575154296345424,54.56,10.316725554857639,25,0.19999999999999996,0.19999999999999996,0.20825269483296083,0.2719526814697005
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.88,0.6138556816151229,42.12,11.346765611487497,25,0.12,0.12,0.15191244285238026,0.19837916726818125
L2,B_L2 (+ object appearance),0.84,0.5964929329016233,49.0,10.808806039392735,25,0.16000000000000003,0.16000000000000003,0.1692751915658799,0.22105280457265025
L3,B_L3 (+ distractors),0.88,0.6195374882408784,41.96,11.330086567587031,25,0.12,0.12,0.1462306362266248,0.19095941911699457
